,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
10281,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.573741,537.1,True,PFHXA,13.0,,
10282,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.124101,537.1,False,PFDOA,0.0,,
10283,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.124101,537.1,True,PFOA,20.7,,
10284,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.124101,537.1,True,PFDA,1.27,,
10285,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.124101,537.1,True,PFHXS,7.39,,
10286,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.124101,537.1,True,PFBS,8.4,,
10287,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.124101,537.1,True,PFHPA,10.6,,
10288,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.124101,537.1,True,PFNA,4.67,,
10289,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.124101,537.1,False,PFTEDA,0.0,,
10290,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.124101,537.1,False,PFTRDA,0.0,,
10291,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.124101,537.1,False,9CL-PF3ONS,0.0,,
10292,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.124101,537.1,False,11CL-PF3OUDS,0.0,,
10293,E3972-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,0.899281,537.1,False,ADONA,0.0,,
10294,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,False,HFPO-DA,0.0,,
10295,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,True,PFOS,21.0,,
10296,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,False,PFUNA,0.0,,
10297,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,False,NMEFOSAA,0.0,,
10298,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.30662,537.1,False,NETFOSAA,0.0,,
10299,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.52439,537.1,True,PFHXA,8.5,,
10300,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,False,PFDOA,0.0,,
10301,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,True,PFOA,20.5,,
10302,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,True,PFDA,0.563,,
10303,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,True,PFHXS,8.9,,
10304,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,True,PFBS,12.5,,
10305,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,True,PFHPA,6.62,,
10306,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,True,PFNA,3.08,,
10307,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,False,PFTEDA,0.0,,
10308,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,False,PFTRDA,0.0,,
10309,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,False,9CL-PF3ONS,0.0,,
10310,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.08885,537.1,False,11CL-PF3OUDS,0.0,,
10311,E3976-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,0.87108,537.1,False,ADONA,0.0,,
10312,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,False,HFPO-DA,0.0,,
10313,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,True,PFOS,24.9,,
10314,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,False,PFUNA,0.0,,
10315,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,False,NMEFOSAA,0.0,,
10316,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.353791,537.1,False,NETFOSAA,0.0,,
10317,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.579422,537.1,True,PFHXA,9.17,,
10318,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,False,PFDOA,0.0,,
10319,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,True,PFOA,20.3,,
10320,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,True,PFDA,1.37,,
10321,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,True,PFHXS,11.7,,
10322,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,True,PFBS,15.3,,
10323,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,True,PFHPA,7.32,,
10324,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,True,PFNA,3.26,,
10325,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,False,PFTEDA,0.0,,
10326,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,False,PFTRDA,0.0,,
10327,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,False,9CL-PF3ONS,0.0,,
10328,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.1,False,11CL-PF3OUDS,0.0,,
10329,E3978-FS,Warminster NAWC AD,DoD,,,2022-07-11,,,,,,ng/L,drinking water,Pennsylvania,,,,0.902527,537.1,False,ADONA,0.0,,
10330,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,False,HFPO-DA,0.0,,
10331,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,True,PFOS,19.6,,
10332,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,False,PFUNA,0.0,,
10333,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,False,NMEFOSAA,0.0,,
10334,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.344086,537.1,False,NETFOSAA,0.0,,
10335,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.5681,537.1,True,PFHXA,7.55,,
10336,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,False,PFDOA,0.0,,
10337,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,True,PFOA,15.5,,
10338,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,True,PFDA,0.534,,
10339,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,True,PFHXS,7.92,,
10340,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,True,PFBS,6.7,,
10341,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,True,PFHPA,5.26,,
10342,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,True,PFNA,3.32,,
10343,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,False,PFTEDA,0.0,,
10344,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,False,PFTRDA,0.0,,
10345,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,False,9CL-PF3ONS,0.0,,
10346,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.1,False,11CL-PF3OUDS,0.0,,
10347,E4093-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,0.896057,537.1,False,ADONA,0.0,,
10348,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,False,HFPO-DA,0.0,,
10349,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,True,PFOS,18.5,,
10350,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,False,PFUNA,0.0,,
10351,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,False,NMEFOSAA,0.0,,
10352,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.245847,537.1,False,NETFOSAA,0.0,,
10353,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.453488,537.1,True,PFHXA,6.57,,
10354,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,False,PFDOA,0.0,,
10355,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,True,PFOA,18.2,,
10356,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,True,PFDA,0.758,,
10357,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,True,PFHXS,2.82,,
10358,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,True,PFBS,6.94,,
10359,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,True,PFHPA,5.51,,
10360,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,True,PFNA,3.27,,
10361,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,False,PFTEDA,0.0,,
10362,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,False,PFTRDA,0.0,,
10363,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,False,9CL-PF3ONS,0.0,,
10364,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.038206,537.1,False,11CL-PF3OUDS,0.0,,
10365,E4091-FS,Warminster NAWC AD,DoD,,,2022-07-13,,,,,,ng/L,drinking water,Pennsylvania,,,,0.830565,537.1,False,ADONA,0.0,,
10366,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,HFPO-DA,0.0,,
10367,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFOS,13.3,,
10368,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,PFUNA,0.0,,
10369,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,NMEFOSAA,0.0,,
10370,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.271186,537.1,False,NETFOSAA,0.0,,
10371,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.483051,537.1,True,PFHXA,6.8,,
10372,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,PFDOA,0.0,,
10373,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFOA,15.7,,
10374,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFDA,0.642,,
10375,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFHXS,3.34,,
10376,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFBS,9.53,,
10377,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFHPA,5.28,,
10378,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFNA,2.29,,
10379,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,PFTEDA,0.0,,
10380,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,PFTRDA,0.0,,
10381,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,9CL-PF3ONS,0.0,,
10382,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,11CL-PF3OUDS,0.0,,
10383,E4279-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,0.847458,537.1,False,ADONA,0.0,,
10384,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,HFPO-DA,0.0,,
10385,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFOS,17.5,,
10386,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,PFUNA,0.0,,
10387,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,NMEFOSAA,0.0,,
10388,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.271186,537.1,False,NETFOSAA,0.0,,
10389,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.483051,537.1,True,PFHXA,8.11,,
10390,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,PFDOA,0.0,,
10391,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFOA,17.1,,
10392,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFDA,1.1,,
10393,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFHXS,3.56,,
10394,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFBS,10.4,,
10395,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFHPA,5.74,,
10396,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,True,PFNA,3.77,,
10397,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,PFTEDA,0.0,,
10398,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,PFTRDA,0.0,,
10399,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,9CL-PF3ONS,0.0,,
10400,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,1.059322,537.1,False,11CL-PF3OUDS,0.0,,
10401,E4277-FS,Warminster NAWC AD,DoD,,,2022-07-18,,,,,,ng/L,drinking water,Pennsylvania,,,,0.847458,537.1,False,ADONA,0.0,,
10402,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,False,HFPO-DA,0.0,,
10403,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,True,PFOS,23.2,,
10404,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,True,PFUNA,0.301,,
10405,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,False,NMEFOSAA,0.0,,
10406,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.297578,537.1,False,NETFOSAA,0.0,,
10407,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.513841,537.1,True,PFHXA,8.05,,
10408,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,False,PFDOA,0.0,,
10409,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,True,PFOA,19.1,,
10410,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,True,PFDA,1.11,,
10411,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,True,PFHXS,4.94,,
10412,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,True,PFBS,11.5,,
10413,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,True,PFHPA,5.45,,
10414,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,True,PFNA,5.3,,
10415,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,False,PFTEDA,0.0,,
10416,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,False,PFTRDA,0.0,,
10417,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,False,9CL-PF3ONS,0.0,,
10418,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.081315,537.1,False,11CL-PF3OUDS,0.0,,
10419,E4815-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,0.865052,537.1,False,ADONA,0.0,,
10420,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,False,HFPO-DA,0.0,,
10421,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,True,PFOS,12.6,,
10422,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,False,PFUNA,0.0,,
10423,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,False,NMEFOSAA,0.0,,
10424,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.363636,537.1,False,NETFOSAA,0.0,,
10425,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.590909,537.1,True,PFHXA,4.63,,
10426,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,False,PFDOA,0.0,,
10427,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,True,PFOA,11.0,,
10428,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,True,PFDA,0.447,,
10429,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,True,PFHXS,3.03,,
10430,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,True,PFBS,4.91,,
10431,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,True,PFHPA,4.03,,
10432,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,True,PFNA,2.37,,
10433,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,False,PFTEDA,0.0,,
10434,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,False,PFTRDA,0.0,,
10435,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,False,9CL-PF3ONS,0.0,,
10436,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.1,False,11CL-PF3OUDS,0.0,,
10437,E4817-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,0.909091,537.1,False,ADONA,0.0,,
10438,E4819-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.132246,537.1,False,HFPO-DA,0.0,,
10439,E4819-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.132246,537.1,True,PFOS,12.8,,
10440,E4819-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.132246,537.1,False,PFUNA,0.0,,
10441,E4819-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.132246,537.1,False,NMEFOSAA,0.0,,
10442,E4819-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.358696,537.1,False,NETFOSAA,0.0,,
10443,E4819-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.585145,537.1,True,PFHXA,4.77,,
10444,E4819-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.132246,537.1,False,PFDOA,0.0,,
10445,E4819-FS,Warminster NAWC AD,DoD,,,2022-07-27,,,,,,ng/L,drinking water,Pennsylvania,,,,1.132246,537.1,True,PFOA,11.0,,
